13;Obras en curso;23;SI;Prt Vi§la Del Mar Factura emitida para pago 100%;INGEMOPRO INGENIERIA PROYECTOS Y MONTAGES ELECTRICOSSPA;34;Vi§a del Mar;;;09-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;800000
13;Obras en curso;47;SI;Servicios documentales;SPARBER CHILE S.A.;1445;Vi§a del Mar;;;16-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;80000
13;Obras en curso;;;RENDICION EDUARDO FONSECA;EDUARDO FONSECA;11;Vi§a del Mar;;;20-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;146360
13;Obras en curso;;;RENDICION DANIEL SILVA;DANIEL SILVA;239;Vi§a del Mar;;;22-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;29157
13;Obras en curso;49;SI;Flete terrestre/Documentacion;SPARBER CHILE S.A.;1493;Vi§a del Mar;;;24-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;55000
13;Obras en curso;48;SI;Desconsolidacion ;SPARBER CHILE S.A.;1492;Vi§a del Mar;;;24-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;65000
13;Obras en curso;24;SI;Proyecto Sanitario Proyecto Sanitario Vi§a del Mar;GESTION MIGUEL DANIEL SILVA ACRRASCO E.I.R.L;11;Vi§a del Mar;;;24-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;260000
13;Obras en curso;116;BOL;Gestion apoyo hitos elacionados quinta region uf 20 mes de mayo;MIGUEL DANIEL SILVA;281;Vi§a del Mar;;;28-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;616766
13;Obras en curso;25;SI;Levantamiento Tpografico geo Referenciado Calle Limache;GESTION MIGUEL DANIEL SILVA ACRRASCO E.I.R.L;12;Vi§a del Mar;;;30-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;425000
13;Obras en curso;;;RENDICION EDUARDO AGöERO;EDUARDO AGöERO;29;Vi§a del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;23000
13;Obras en curso;;;RENDICION EDUARDO AGöERO;EDUARDO AGöERO;29;Vi§a del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;98749
13;Obras en curso;;;impÔresora tecinca epson;maxis services limitada;6881;Vi§a del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;119000
13;Obras en curso;26;SI;8 GB - DDR4 RDIMM 2666MH ;INGRAM MICRO CHILE S.A;1862962;Vi§a del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;139034
13;Obras en curso;26;SI;8 GB - DDR4 RDIMM 2666MH ;INGRAM MICRO CHILE S.A;1862962;Vi§a del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;139034
13;Obras en curso;26;;8GB- DDRM4 RDIMM 2666MHZ 1RX8;INGRAM MICRO CHILE S.A;1862962;Vi§a del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;139034
13;Obras en curso;26;;8GB- DDRM4 RDIMM 2666MHZ 1RX8;INGRAM MICRO CHILE S.A;1862962;Vi§a del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;139034
13;Obras en curso;26;SI;1,2 TB 10 K PM SAS ;INGRAM MICRO CHILE S.A;1862962;Vi§a del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;317284
13;Obras en curso;26;SI;1,2 TB 10 K PM SAS ;INGRAM MICRO CHILE S.A;1862962;Vi§a del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;317284
13;Obras en curso;26;;1,2 TB 10K RPM SAS 12GBPS 512N;INGRAM MICRO CHILE S.A;1862962;Vi§a del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;317284
13;Obras en curso;;;BOLETA HONORARIOS;BOLETA EDUARDO AGUIERO;93;Vi§a del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;1111111
13;Obras en curso;26;SI;PE R 440 V2xeon Bronce 310616 gb ram;INGRAM MICRO CHILE S.A;1862962;Vi§a del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;1284821
13;Obras en curso;26;;PRE R740 XEON SILVER 4116 16GB 300GB;INGRAM MICRO CHILE S.A;1862962;Vi§a del Mar;;;31-05-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;1983558
13;Obras en curso;27;SI;Ito Mayo Casablanca Vi§a Constitucion;CGESTA;393;Vi§a del Mar;;;03-06-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;1971488
13;Obras en curso;28;SI;Estado de Pago N¯2 Vi§a del MAR;CONSTRUCTORA CABEJU SPA;18;Vi§a del Mar;;;04-06-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;86983719
13;Obras en curso;29;SI;Levantamiento Topgrafico Geo;GESTION MIGUEL DANIEL SILVA ACRRASCO E.I.R.L;13;Vi§a del Mar;;;11-06-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;425000
13;Obras en curso;118;BOL;Prt Vi§a Anticipo proyecto acceso-se§aletica ;MIGUEL DANIEL SILVA;284;Vi§a del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;865673
